long,lat,junction,id,tags.railway_level_crossing,tags.railway_no,tags.railway_station,tags.crossing_traffic_signals,tags.crossing_zebra,tags.highway_crossing,tags.highway_no,tags.highway_traffic_signals
106.6887485,10.7854195,0,1630,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6892673,10.7893494,0,1631,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6900902,10.7774517,0,1632,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.692548,10.783553,0,1633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6867878,10.7907507,0,1634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.686705,10.7920626,1,1635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6746822,10.7896033,0,1636,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.70091,10.791038,0,1637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6772454,10.7881884,0,1638,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6904115,10.7891102,1,1639,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6785184,10.7875539,0,1640,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6911251,10.7765041,0,1641,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6784386,10.7850652,0,1642,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.678082,10.779719,1,1643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6706726,10.7836846,0,1644,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6784813,10.7722819,0,1645,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6805562,10.7713988,0,1646,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6803906,10.7715403,0,1647,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6904674,10.7693654,0,1648,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.686564,10.7747561,0,1649,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6802679,10.7865605,0,1650,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6803604,10.7865161,0,1651,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.684561,10.78616,0,1652,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6946942,10.7857127,0,1653,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6793152,10.7870989,0,1654,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6852199,10.7711494,0,1655,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6899406,10.7689671,0,1656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6891625,10.7783012,0,1657,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6785811,10.7794508,0,1658,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7001939,10.7891062,0,1659,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6969834,10.790844,0,1660,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6911349,10.791062,0,1661,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6914831,10.7917653,0,1662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6843755,10.7681567,0,1663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6856453,10.7716027,0,1664,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6782642,10.787646,0,1665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6906177,10.7769704,0,1666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6895712,10.7757982,0,1667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6907264,10.7791401,0,1668,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6780222,10.791692,1,1669,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6956364,10.782412,0,1670,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6947958,10.7815065,0,1671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.7056039,10.7829212,0,1672,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7046426,10.7818664,0,1673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6969534,10.7817113,0,1674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.7055373,10.7761586,0,1675,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6958731,10.7918339,0,1676,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6874653,10.7914566,1,1677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6937982,10.7898058,0,1678,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6966421,10.7894757,0,1679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7030937,10.7922169,0,1680,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6986553,10.7915923,0,1681,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7015127,10.7904945,1,1682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7035492,10.7886038,0,1683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6967184,10.7926663,0,1684,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6964998,10.7912704,0,1685,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6901615,10.7785454,0,1686,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.685847,10.7756007,0,1687,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6907681,10.7888242,0,1688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6914605,10.7919345,1,1689,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7004476,10.791466,0,1690,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.694522,10.7905412,0,1691,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7001333,10.7810471,0,1692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6853982,10.7774209,1,1693,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.686457,10.7765016,0,1694,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6933018,10.7860633,0,1695,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6830526,10.7788891,1,1696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6842099,10.7771809,0,1697,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6944832,10.7721656,0,1698,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6992875,10.7704594,0,1699,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6924052,10.7587531,0,1700,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6932891,10.7592926,0,1701,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6885094,10.7674189,0,1702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6808694,10.7801372,1,1703,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6821346,10.7794404,1,1704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6898524,10.7916682,0,1705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6880959,10.7771153,0,1706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6876964,10.777479,0,1707,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6965601,10.7692013,0,1708,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6900293,10.7858733,0,1709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6929429,10.7814734,0,1710,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6839106,10.778385,1,1711,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7000845,10.7791557,1,1712,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6939292,10.780562,0,1713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6880288,10.7839046,0,1714,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6876762,10.786401,0,1715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6835712,10.7824606,0,1716,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6795303,10.7822564,0,1717,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.679592,10.7823407,0,1718,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6795866,10.7825858,0,1719,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6795249,10.7826227,0,1720,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6891937,10.7850222,0,1721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6861316,10.7700204,0,1722,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6779981,10.792161,1,1723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6848773,10.7707859,0,1724,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6915488,10.7581329,0,1725,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6738824,10.7819658,0,1726,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.683905,10.7898473,0,1727,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6854172,10.7713587,1,1728,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6932778,10.7604272,0,1729,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6876754,10.7912892,1,1730,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6919402,10.78789,1,1731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6900344,10.789409,1,1732,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7010583,10.7779424,0,1733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6948699,10.7724371,0,1734,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7051105,10.7765415,0,1735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.68968,10.7823755,0,1736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6828452,10.7772012,1,1737,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6981652,10.7748616,0,1738,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6884887,10.7812172,1,1739,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6927956,10.78553,0,1740,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.688343,10.7907571,1,1741,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6852753,10.7759074,0,1742,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6837295,10.7767363,1,1743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.682549,10.780342,0,1744,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6981077,10.7910246,0,1745,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7014834,10.7732727,0,1746,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6948657,10.7855772,0,1747,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.683275,10.7690931,0,1748,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6937109,10.7864896,1,1749,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6852456,10.7886426,0,1750,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6864011,10.7752936,1,1751,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6918856,10.7803604,0,1752,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6876354,10.782002,0,1753,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6907157,10.7836046,0,1754,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6900229,10.7842681,0,1755,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6959889,10.7846776,1,1756,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6960593,10.7916899,0,1757,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6977372,10.7698459,0,1758,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6907522,10.7834491,1,1759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6990287,10.7740594,0,1760,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6968604,10.7855972,0,1761,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6995607,10.7746928,0,1762,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6996636,10.7814797,1,1763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6882287,10.7743208,1,1764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6938041,10.78238,1,1765,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.691669,10.7843492,1,1766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6868463,10.7750498,1,1767,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6988628,10.7684256,0,1768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6969738,10.7838362,0,1769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6980689,10.7828692,1,1770,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6955625,10.7883712,0,1771,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6897454,10.7616108,0,1772,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7021938,10.7791797,1,1773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.694946,10.783582,0,1774,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6956156,10.7829425,0,1775,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6958684,10.7805464,0,1776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.7007533,10.7896952,0,1777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6872335,10.7800298,1,1778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6884634,10.7767699,0,1779,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6954284,10.772787,0,1780,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6971445,10.7740188,0,1781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6943087,10.7668316,0,1782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7010865,10.7801784,1,1783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6863035,10.7807024,0,1784,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6920153,10.7704446,0,1785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7007522,10.7681052,0,1786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6895626,10.777915,0,1787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6842705,10.7800994,0,1788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6851335,10.7795601,1,1789,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6853751,10.7840054,0,1790,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.685528,10.783903,0,1791,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.685151,10.7841282,0,1792,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.685699,10.783752,0,1793,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.685973,10.7834895,0,1794,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6980163,10.7767856,0,1795,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6990601,10.7758374,1,1796,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6868337,10.7827317,1,1797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.686595,10.782936,0,1798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7029619,10.7784905,0,1799,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6985385,10.7894352,0,1800,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.697507,10.7903743,0,1801,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6981035,10.7693787,0,1802,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7199382,10.7828466,0,1803,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.8475204,10.7042473,0,1804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.8236348,10.7065115,0,1805,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.5436563,10.6825854,0,1806,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.5921504,10.6961839,0,1807,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6815038,10.7652009,1,1808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6815426,10.765182,0,1809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6818405,10.765251,0,1810,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6818483,10.7655904,0,1811,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6818083,10.7656295,0,1812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.8080194,10.8731799,0,1813,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.810076,10.8752397,0,1814,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.8075832,10.871817,0,1815,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.8055799,10.869327,0,1816,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7959178,10.8620872,0,1817,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7952438,10.8631382,0,1818,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7948042,10.8638409,0,1819,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7906678,10.8596321,0,1820,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.786963,10.8574143,0,1821,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7611086,10.826759,0,1822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7626543,10.8295682,0,1823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7645442,10.8329768,0,1824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7650548,10.833875,0,1825,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7663753,10.8361449,0,1826,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7695847,10.8418294,0,1827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7720705,10.8461191,0,1828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7659661,10.8354312,0,1829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.7583201,10.8196164,0,1830,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7585383,10.8209553,0,1831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7586566,10.8214242,0,1832,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7593516,10.8232647,0,1833,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7605407,10.8257673,0,1834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7568917,10.8126189,0,1835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7571509,10.8139767,0,1836,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7567002,10.8115249,0,1837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7561071,10.8092943,0,1838,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7562974,10.8097664,0,1839,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7565881,10.8109033,0,1840,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7534452,10.8053529,0,1841,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7541551,10.8060662,0,1842,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7540511,10.8062271,0,1843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7533081,10.8055091,0,1844,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7521024,10.8045382,0,1845,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7511206,10.8044247,0,1846,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.748823,10.8028998,0,1847,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7438952,10.801925,0,1848,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7471432,10.8024055,0,1849,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7418094,10.8015554,0,1850,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7381826,10.8008971,0,1851,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7196907,10.7984055,0,1852,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7203685,10.7981065,0,1853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7112997,10.8006438,0,1854,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.706512,10.7995083,0,1855,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7028286,10.7957979,0,1856,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.70102,10.7937716,0,1857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6991854,10.7925511,0,1858,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.699134,10.7924662,0,1859,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6991153,10.7924043,0,1860,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6991177,10.7922552,0,1861,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.699169,10.7921841,0,1862,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6992344,10.7921359,0,1863,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6993535,10.7921084,0,1864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6996218,10.7921994,1,1865,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6996779,10.7922686,0,1866,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6646812,10.8079681,0,1867,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6657079,10.7508311,0,1868,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6645766,10.7505235,0,1869,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.59955,10.7169989,0,1870,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.5996195,10.7164038,0,1871,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6645902,10.7504117,0,1872,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6868465,10.8039041,0,1873,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6905857,10.7972961,0,1874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6909008,10.8033887,0,1875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7045663,10.8111947,0,1876,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7091403,10.8118342,0,1877,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7091995,10.8123416,0,1878,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.709282,10.8126388,0,1879,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7095349,10.8133163,0,1880,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7129039,10.8190196,0,1881,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7135696,10.8235017,0,1882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6746232,10.7675717,1,1883,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6741524,10.7676916,0,1884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6744532,10.7679102,0,1885,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6746459,10.7676779,1,1886,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6740174,10.7714372,0,1887,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6762825,10.7701439,0,1888,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6749038,10.7719956,0,1889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6666868,10.7764798,1,1890,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6591796,10.7931486,0,1891,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6649024,10.8033709,0,1892,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6847136,10.80355,0,1893,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.681394,10.7777183,0,1894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6815084,10.7776021,0,1895,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6813688,10.7777963,0,1896,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6817124,10.778094,0,1897,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6829631,10.8195189,0,1898,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6800231,10.8263771,0,1899,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6800742,10.8264831,0,1900,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6800491,10.8264059,0,1901,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7015669,10.7947643,0,1902,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7056357,10.7991182,0,1903,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7082373,10.8008957,0,1904,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.7086061,10.8010507,0,1905,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6755726,10.7956505,0,1906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.6726751,10.8080022,1,1907,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6728593,10.8079826,1,1908,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6732927,10.808081,0,1909,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6778016,10.7949615,0,1910,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6955259,10.7826997,0,1911,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6958408,10.783085,0,1912,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6759845,10.8112355,0,1913,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106.6871511,10.7521891,0,1914,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
